"ID","Minutes","Total Rebounds","Assists","Steals","Blocks","Points","Player ID","First Name","Last Name","Position","Height","Weight","Draft Year","Draft Round","Draft Number","Team ID","Team Conference","Team Division","Team City","Team Name","Team Full Name","Team Abbreviation","Game ID","Game Date","Game Season","Game Status","Game Period","Game Time","Game Postseason","Home Team Score","Visitor Team Score","Home Team ID","Visitor Team ID"
"13943623","25","4","0","1","1","2","18678001","JT","Thor","F","6-9","203","2021","2","37","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943624","00","0","0","0","0","0","17896037","James","Bouknight","G","6-4","190","2021","1","11","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943625","00","0","0","0","0","0","666748","Cody","Martin","F","6-6","205","2019","2","36","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943626","00","0","0","0","0","0","422","Ish","Smith","G","6-0","175","0","0","0","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943627","36","7","1","0","1","15","3547267","Isaiah","Stewart","F-C","6-8","250","2020","1","16","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943628","30","12","6","0","1","6","56677826","Ausar","Thompson","G-F","6-6","205","2023","1","5","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943629","35","17","3","2","2","14","38017694","Jalen","Duren","C","6-10","250","2022","1","13","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943630","24","2","6","1","0","12","17896075","Cade","Cunningham","G-F","6-6","220","2021","1","1","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943631","29","3","3","1","1","6","3547241","Killian","Hayes","G","6-5","195","2020","1","7","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943632","13","4","1","0","0","14","24","Marvin","Bagley III","F","6-10","235","2018","1","2","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943633","31","4","2","1","1","24","77","Alec","Burks","G","6-5","214","2011","1","12","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943634","00","0","0","0","0","0","56677729","Malcolm","Cazalon","G","6-6","185","0","0","0","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943635","11","0","1","1","0","2","197","Joe","Harris","F-G","6-6","220","2014","2","33","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943636","23","2","4","1","0","18","38017682","Jaden","Ivey","G","6-4","195","2022","1","5","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943637","00","0","0","0","0","0","42097199","Jared","Rhoden","G","6-5","210","0","0","0","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943638","08","1","1","0","0","0","56677792","Marcus","Sasser","G","6-2","195","2023","1","25","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943639","00","0","0","0","0","0","44477024","Stanley","Umude","G","6-6","210","0","0","0","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943640","00","0","0","0","0","0","3547240","James","Wiseman","C","6-11","240","2020","1","2","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943641","00","0","0","0","0","0","54","Bojan","Bogdanovic","F","6-7","226","2011","2","31","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943642","00","0","0","0","0","0","17896071","Isaiah","Livers","F","6-6","232","2021","2","42","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943643","00","0","0","0","0","0","330","Monte","Morris","G","6-2","183","2017","2","51","9","East","Central","Detroit","Pistons","Detroit Pistons","DET","1037609","2023-10-27","2023","Final","4","Final","false","99","111","4","9"
"13943644","31","9","3","0","0","11","17896027","Ziaire","Williams","G-F","6-9","185","2021","1","10","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
